"Customer Loyalty ID","Gender","Geographic Region","Loyalty Status","Neigborhood Cluster-55 Level","Neighborhood Cluster-7 Level","Television Region","Affluence Grade","Age","Frequency","Frequency Percent","Loyalty Card Tenure","Organics Purchase Count","Organics Purchase Indicator","Total Spend"
"0027070344","F","South East","Tin","25","C","London",".","44","1","0.00%","5","2","1","0.01"
"0027073971","M","South East","Gold","48","F","London","11","56","1","0.00%","4","0","0","6000"
"0027076342","F","Midlands","Tin","32","D","Midlands","11","33","1","0.00%","4","1","1","0.01"
"0027081443","F","South East","Silver","31","D","London","12","48","1","0.00%","10","2","1","50"
"0027083233","F","Midlands","Gold","11","B","East","13","69","1","0.00%","2","0","0","6000"
"0027084957","F","South East","Tin","52","F","London","11","39","1","0.00%","4","1","1","0.01"
"0027089495","M","Midlands","Gold","52","F","Wales & West","9","54","1","0.00%","1","0","0","10000"
"0027090728","","North","Silver","10","B","N East","5","67","1","0.00%","16","0","0","2000"
"0027092178","","North","Tin","04","A","N West","8","74","1","0.00%","5","0","0","0.01"
"0027093166","F","South East","Silver","04","A","London","10","61","1","0.00%","8","1","1","2000"
"0027093433","M","North","Gold","16","C","N East","7","64","1","0.00%","12","0","0","7500"
"0027100448","F","North","Gold","22","C","N West","14","65","1","0.00%","12","1","1","12000"
"0027103390","M","South East","Silver","16","C","London","9","51","1","0.00%","1","0","0","3000"
"0027109313","M","North","Silver","51","F","N East","21","35","1","0.00%","3","2","1","2000"
"0027110559","","South East","Gold","20","C","London","3","62","1","0.00%","5","0","0","6000"
"0027111210","F","North","Tin","05","B","N West","11","44","1","0.00%","4","2","1","0.01"
"0027111784","M","South East","Gold","33","D","S & S East","7","44","1","0.00%","7","0","0","18078.34"
"0027116085","M","North","Gold","35","D","Yorkshire","13","56","1","0.00%","8","1","1","8100"
"0027117898","U","South East","Gold","04","A","London","7","70","1","0.00%","7","0","0","6000"
"0027119793","M","South East","Platinum","35","D","London","8","70","1","0.00%","24","0","0","30000"
"0027121968","U","Midlands","Tin","28","D","East","8","45","1","0.00%","5","0","0","0.01"
"0027124304","F","","Tin","25","C","","6","48","1","0.00%","5","0","0","0.01"
"0027129543","M","Scottish","Silver","10","B","C Scotland","9","63","1","0.00%","5","0","0","4000"
"0027130347","M","Midlands","Silver","25","C","East","13","33","1","0.00%","4","1","1","0.03"
"0027135454","M","Midlands","Silver","19","C","Wales & West","9","47","1","0.00%","15","0","0","1000"
"0027135837","F","North","Tin","12","B","Yorkshire","11","35","1","0.00%","7","1","1","0.01"
"0027139069","F","Midlands","Silver","52","F","Wales & West","10","44","1","0.00%","2","1","1","50"
"0027139298","U","North","Gold","52","F","N West","16","62","1","0.00%","3","0","0","10000"
"0027139875","F","North","Silver","27","D","N West","9","43","1","0.00%","10","0","0","50"
"0027143899","","Midlands","Silver","24","C","Wales & West",".","38","1","0.00%","9","0","0","1000"
"0027145077","M","North","Gold","08","B","N West","13","56","1","0.00%","14","0","0","7000"
"0027153274","M","Midlands","Tin","23","C","Wales & West","11","49","1","0.00%","8","0","0","0.01"
"0027160343","F","South East","Tin","30","D","London",".","70","1","0.00%","8","0","0","0.01"
"0027161676","","South East","Tin","05","B","S & S East","7","48","1","0.00%","8","0","0","0.01"
"0027162265","U","South East","Silver","20","C","London","11","63","1","0.00%","5","0","0","0.02"
"0027163687","F","South East","Tin","38","E","London","9","41","1","0.00%","7","1","1","0.01"
"0027165558","F","North","Tin","46","F","N East","2","30","1","0.00%","5","0","0","0.01"
"0027167895","M","","Gold","17","C","",".","73","1","0.00%","10","0","0","18000"
"0027171140","M","Scottish","Gold","20","C","N Scot","10","59","1","0.00%","3","0","0","6000"
"0027172589","F","South East","Tin","37","E","London","15",".","1","0.00%","8","0","0","0.01"
"0027176444","M","South East","Silver","10","B","London","12","69","1","0.00%","28","0","0","1643.24"
"0027178382","M","South East","Silver","02","A","S & S East","8","71","1","0.00%","15","0","0","4000"
"0027179354","","South East","Silver","27","D","London","11","36","1","0.00%","9","2","1","1500"
"0027185699","M","Scottish","Silver","11","B","N Scot","7","69","1","0.00%","12","0","0","800"
"0027187993","F","Midlands","Tin","38","E","East","7","48","1","0.00%","9","0","0","0.01"
"0027193713","F","South East","Silver","42","E","London","9","71","1","0.00%","5","0","0","1500"
"0027199142","F","Midlands","Gold","02","A","Wales & West","13","75","1","0.00%","2","0","0","7200"
"0027200043","F","Scottish","Tin","23","C","N Scot","4","40","1","0.00%","4","1","1","0.01"
"0027202895","F","South West","Silver","06","B","S West","8","54","1","0.00%","1","1","1","500"
"0027206076","M","South East","Silver","30","D","S & S East","12","64","1","0.00%","4","0","0","2000"
"0027209962","F","North","Tin","38","E","N West","5","33","1","0.00%","5","1","1","0.01"
"0027210782","M","Midlands","Gold","52","F","Wales & West","14","79","1","0.00%","1","0","0","10000"
"0027215091","","South East","Tin","27","D","London","6","42","1","0.00%","5","0","0","0.01"
"0027216136","","Midlands","Silver","52","F","Midlands","7","51","1","0.00%","3","0","0","3000"
"0027225739","F","South East","Silver","27","D","London","7",".","1","0.00%","5","0","0","1000"
"0027225909","F","Midlands","Gold","28","D","Midlands","10","58","1","0.00%","9","0","0","6000"
"0027231534","M","North","Silver","08","B","N West","4","54","1","0.00%","4","0","0","5000"
"0027231925","","Midlands","Tin","10","B","Midlands","9","45","1","0.00%","5","0","0","0.01"
"0027240061","F","North","Gold","35","D","N West","10","63","1","0.00%","8","0","0","6680.01"
"0027243184","F","Midlands","Silver","19","C","Midlands",".","68","1","0.00%","4","0","0","4884.25"
"0027252019","F","Midlands","Platinum","33","D","East","2","58","1","0.00%","3","0","0","20182.18"
"0027255875","F","Midlands","Gold","","","Wales & West","9","50","1","0.00%","11","0","0","12000"
"0027259846","F","South East","Silver","37","E","London","6",".","1","0.00%","7","0","0","3000"
"0027260224","M","North","Gold","32","D","N West","6","59","1","0.00%","2","0","0","17000"
"0027261638","F","Midlands","Tin","52","F","East","7","51","1","0.00%","4","0","0","0.01"
"0027263320","M","South East","Gold","44","E","London","5","61","1","0.00%","7","0","0","17853.35"
"0027269493","M","South East","Tin","34","D","S & S East","9","35","1","0.00%","4","0","0","0.01"
"0027270483","M","South East","Tin","08","B","S & S East","11","48","1","0.00%","10","0","0","0.01"
"0027271358","F","Scottish","Silver","51","F","C Scotland","12","43","1","0.00%","9","1","1","3620"
"0027273164","M","South East","Platinum","26","C","London","6","65","1","0.00%","15","0","0","40000"
"0027276317","F","North","Tin","52","F","Yorkshire","7","50","1","0.00%","5","0","0","0.01"
"0027276910","F","North","Silver","37","E","Yorkshire","4","60","1","0.00%","23","0","0","1500"
"0027277232","F","South East","Gold","04","A","London",".","73","1","0.00%","5","0","0","6000"
"0027278433","M","Midlands","Silver","33","D","Wales & West","8",".","1","0.00%","7","1","1","780"
"0027281442","U","Midlands","Tin","53","F","Midlands","5","41","1","0.00%","4","1","1","0.01"
"0027283488","F","North","Gold","53","F","Yorkshire","12","27","1","0.00%","5","1","1","6107.64"
"0027284565","F","South East","Silver","51","F","S & S East","7","50","1","0.00%","2","0","0","2500"
"0027285022","","South East","Gold","01","A","London","7","60","1","0.00%","2","0","0","6000"
"0027285081","M","North","Tin","05","B","Yorkshire","7","37","1","0.00%","8","1","1","0.01"
"0027285529","M","South East","Silver","44","E","London","9","43","1","0.00%","3","0","0","3000"
"0027285677","M","Midlands","Tin","14","B","Midlands","7","56","1","0.00%","9","0","0","0.01"
"0027290387","F","Midlands","Gold","27","D","Wales & West","5","44","1","0.00%","2","0","0","6000"
"0027293947","M","North","Tin","08","B","Yorkshire","7","58","1","0.00%","5","0","0","0.01"
"0027296180","","South East","Gold","08","B","London","5","64","1","0.00%","11","0","0","6053.35"
"0027296857","M","North","Tin","53","F","N West","7","32","1","0.00%","5","0","0","0.01"
"0027297349","M","Midlands","Silver","15","B","Wales & West","4","54","1","0.00%","3","0","0","1500"
"0027300935","F","South East","Silver","41","E","London","11","76","1","0.00%","4","0","0","1000"
"0027305198","F","South East","Gold","27","D","S & S East","6","61","1","0.00%","5","0","0","6000"
"0027306283","","South East","Tin","10","B","London","7","42","1","0.00%","5","0","0","0.01"
"0027307174","F","North","Gold","08","B","N East","10","54","1","0.00%","1","0","0","10800"
"0027310418","F","Midlands","Tin","51","F","Midlands","6","44","1","0.00%","5","0","0","0.01"
"0027312208","M","South East","Silver","31","D","London","6","63","1","0.00%","10","0","0","480"
"0027312402","U","Midlands","Tin","38","E","Midlands","9","66","1","0.00%","8","0","0","0.01"
"0027316459","F","South East","Silver","44","E","London","7","58","1","0.00%","10","1","1","480"
"0027317579","F","South East","Gold","27","D","London","11","55","1","0.00%","4","0","0","10000"
"0027319393","F","Midlands","Gold","52","F","Midlands","6","52","1","0.00%","11","0","0","6500"
"0027319938","F","Scottish","Tin","32","D","C Scotland","13","54","1","0.00%","9","0","0","0.01"
"0027320650","U","Midlands","Platinum","52","F","Midlands","13","48","1","0.00%","2","0","0","24000"
"0027321029","M","Midlands","Gold","04","A","Wales & West","7","60","1","0.00%","10","0","0","6000"
"0027321827","M","South East","Silver","52","F","London","8","65","1","0.00%","3","0","0","2400"
"0027322084","","South East","Silver","06","B","S & S East","8","38","1","0.00%","3","0","0","4884"
"0027323463","F","South West","Silver","08","B","S West","9","77","1","0.00%","5","0","0","1500"
"0027324508","M","Scottish","Gold","32","D","C Scotland","7","73","1","0.00%","8","0","0","6133.15"
"0027329526","U","South East","Gold","16","C","S & S East","5","57","1","0.00%","4","0","0","15000"
"0027330486","F","North","Gold","16","C","Yorkshire","6","53","1","0.00%","2","0","0","6000"
"0027332675","F","North","Silver","13","B","N West","9","32","1","0.00%","1","1","1","2400"
"0027333566","F","South East","Silver","21","C","London","14","37","1","0.00%","11","2","1","1000"
"0027334880","","","Tin","44","E","",".","47","1","0.00%","8","0","0","0.01"
"0027335666","M","Scottish","Tin","53","F","C Scotland","9","46","1","0.00%","5","0","0","0.01"
"0027337324","F","Midlands","Silver","19","C","Midlands","8","56","1","0.00%","30","0","0","1000"
"0027340996","F","South East","Silver","27","D","London","9","49","1","0.00%","9","1","1","1000"
"0027341534","F","South East","Tin","27","D","London","6","74","1","0.00%","9","0","0","0.01"
"0027342654","M","Midlands","Silver","33","D","East","7","41","1","0.00%","5","0","0","3052.66"
"0027347877","M","Scottish","Silver","49","F","N Scot","9","22","1","0.00%","1","0","0","2000"
"0027349101","M","South East","Silver","25","C","London","7","70","1","0.00%","7","0","0","4800"
"0027356574","M","North","Tin","25","C","N West","6","76","1","0.00%","4","0","0","0.01"
"0027356973","F","South East","Silver","14","B","London","10","62","1","0.00%","8","0","0","1100"
"0027357163","F","Midlands","Silver","49","F","Wales & West","7","53","1","0.00%","8","0","0","50.01"
"0027358623","M","Scottish","Gold","31","D","C Scotland","7","61","1","0.00%","8","0","0","12000"
"0027361934","U","South East","Gold","07","B","London","5","55","1","0.00%","11","0","0","9000"
"0027362515","U","South East","Silver","13","B","S & S East","11","48","1","0.00%","5","0","0","1000"
"0027363023","F","Midlands","Silver","05","B","Wales & West","12","28","1","0.00%","4","0","0","2000"
"0027365956","M","Scottish","Tin","45","E","N Scot","4","52","1","0.00%","8","0","0","0.01"
"0027367673","M","South West","Tin","37","E","S West","7","49","1","0.00%","5","0","0","0.01"
"0027369064","U","Scottish","Silver","23","C","N Scot","12",".","1","0.00%","5","1","1","1500"
"0027369269","F","Midlands","Tin","","","Midlands","5","48","1","0.00%","4","0","0","0.01"
"0027370224","F","Scottish","Silver","44","E","C Scotland","15","37","1","0.00%","4","1","1","1680"
"0027371077","F","South East","Tin","38","E","London",".","74","1","0.00%","5","0","0","0.01"
"0027374645","F","Midlands","Platinum","37","E","Midlands","6","75","1","0.00%","1","0","0","28260"
"0027376664","F","Midlands","Tin","52","F","East",".","40","1","0.00%","5","0","0","0.01"
"0027378543","","North","Silver","02","A","N West",".","56","1","0.00%","7","0","0","50"
"0027378748","F","South East","Silver","14","B","London","11","59","1","0.00%","4","1","1","1500"
"0027382346","F","South East","Silver","28","D","S & S East","5","56","1","0.00%","9","0","0","500"
"0027382575","F","Midlands","Silver","32","D","Midlands","4","59","1","0.00%","1","0","0","3000"
"0027384519","F","Midlands","Tin","15","B","Midlands","9","29","1","0.00%","5","1","1","0.01"
"0027385507","F","","Tin","53","F","","9","56","1","0.00%","5","0","0","0.01"
"0027385655","F","Midlands","Silver","53","F","Wales & West","11","39","1","0.00%","2","1","1","49.72"
"0027386503","M","Midlands","Gold","16","C","East","8",".","1","0.00%","2","1","1","6000"
"0027386589","","South East","Gold","09","B","London","10","51","1","0.00%","3","2","1","19126.39"
"0027388921","F","North","Platinum","02","A","N West","7","75","1","0.00%","22","0","0","34268.5"
"0027391396","F","South East","Silver","51","F","London","13","37","1","0.00%","1","1","1","1200"
"0027392295","M","South West","Tin","53","F","S West","9",".","1","0.00%","8","0","0","0.01"
"0027392805","F","South East","Gold","21","C","London","8","63","1","0.00%","7","0","0","15052.66"
"0027393518","F","South West","Tin","38","E","S West","14","29","1","0.00%","7","2","1","0.01"
"0027393690","F","South East","Silver","37","E","London","8","52","1","0.00%","7","0","0","10.01"
"0027394301","","Midlands","Silver","17","C","East","7","19","1","0.00%","2","0","0","290.41"
"0027394735","F","North","Gold","35","D","Yorkshire","3","67","1","0.00%","8","0","0","6000"
"0027398072","F","South East","Silver","26","C","London","7",".","1","0.00%","13","0","0","120"
"0027398587","F","North","Gold","32","D","Yorkshire","1","51","1","0.00%","3","0","0","6000"
"0027399826","M","South East","Silver","44","E","London","10","56","1","0.00%","8","0","0","50.01"
"0027399834","M","Scottish","Gold","07","B","C Scotland","11","66","1","0.00%","1","1","1","11054.8"
"0027401030","F","South East","Gold","02","A","London","10","76","1","0.00%","1","0","0","18000"
"0027401146","F","Scottish","Gold","01","A","C Scotland","5","58","1","0.00%","7","0","0","6105.32"
"0027401758","F","South East","Tin","","","S & S East","11","51","1","0.00%","5","0","0","0.01"
"0027406288","F","Midlands","Tin","47","F","East","6","44","1","0.00%","8","0","0","0.01"
"0027406504","","Midlands","Tin","","","Ulster","6","42","1","0.00%","4","0","0","0.01"
"0027407578","M","South East","Silver","06","B","S & S East","7","44","1","0.00%","8","1","1","4000.01"
"0027409635","F","South East","Tin","17","C","London","7","39","1","0.00%","7","1","1","0.01"
"0027411478","F","Midlands","Gold","38","E","Midlands","15","66","1","0.00%","1","0","0","6000"
"0027412733","F","North","Silver","52","F","Yorkshire","14","32","1","0.00%","4","1","1","1000"
"0027414906","F","North","Silver","18","C","Yorkshire","6","32","1","0.00%","2","1","1","35"
